data_name,num_classes,distribution,rho,size,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,wce_alpha,fl_gamma,val_f1_macro,test_f1_macro,test_f1_macro_std,train_accuracy,train_auprc,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_f1_macro,train_f1_weighted,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,val_accuracy,val_auprc,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_f1_weighted,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,test_accuracy,test_auprc,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_f1_weighted,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wce,-,-,0.9,-,81.16,77.02,0.99,98.44,99.06,94.75,98.63,98.79,98.44,96.59,98.49,99.1,94.08,0.0,0.0,0.0,92.28,84.01,82.65,92.05,80.07,92.28,92.11,95.63,66.7,0.0,0.0,0.0,91.33,78.38,75.58,91.93,78.83,91.33,91.59,95.16,58.88,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,0.1,68.35,63.41,13.87,95.72,87.96,81.18,92.15,82.5,95.72,81.77,93.82,97.71,65.82,0.0,0.0,0.0,90.61,75.36,70.28,86.69,67.51,90.61,88.4,94.85,41.84,0.0,0.0,0.0,90.44,66.25,64.09,87.09,63.24,90.44,88.65,94.82,31.99,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,0.2,46.76,47.41,0.0,87.78,61.65,43.89,77.05,50.0,87.78,46.75,82.06,93.49,0.0,0.0,0.0,0.0,87.83,55.24,43.92,77.15,50.0,87.83,82.14,93.52,0.0,0.0,0.0,0.0,90.17,54.31,45.08,81.3,50.0,90.17,85.5,94.83,0.0,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,0.5,57.61,57.29,17.11,91.72,77.39,75.42,87.74,66.33,91.72,65.01,88.11,95.58,34.44,0.0,0.0,0.0,89.28,63.07,57.28,81.94,58.69,89.28,85.31,94.22,21.0,0.0,0.0,0.0,90.83,59.55,56.11,84.83,58.68,90.83,87.67,95.11,19.47,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,1.0,67.92,64.3,14.63,95.65,89.83,81.0,92.07,82.33,95.65,81.59,93.74,97.67,65.51,0.0,0.0,0.0,91.11,74.46,75.1,87.37,65.24,91.11,88.54,95.18,40.66,0.0,0.0,0.0,91.17,68.69,66.71,87.56,63.14,91.17,89.16,95.25,33.35,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,2.0,69.3,65.39,15.57,95.7,88.62,81.1,92.13,82.49,95.7,81.73,93.8,97.7,65.75,0.0,0.0,0.0,90.83,75.55,70.66,87.04,68.82,90.83,88.72,94.96,43.64,0.0,0.0,0.0,90.78,68.66,65.0,87.73,65.94,90.78,89.17,94.99,35.8,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.1,5.0,66.96,62.27,12.95,95.39,89.92,97.51,95.89,81.27,95.39,81.04,93.5,97.53,64.55,0.0,0.0,0.0,90.11,74.46,69.26,86.17,66.05,90.11,87.86,94.57,39.36,0.0,0.0,0.0,90.33,68.49,64.08,86.83,61.67,90.33,88.38,94.78,29.76,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,0.1,81.57,76.24,3.76,99.37,99.71,99.37,99.37,97.69,99.37,98.51,99.36,99.64,97.37,0.0,0.0,0.0,92.94,84.86,86.38,92.52,78.28,92.94,92.53,96.05,67.1,0.0,0.0,0.0,92.17,76.13,78.5,91.68,74.52,92.17,91.87,95.69,56.79,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,0.2,80.85,73.39,2.22,99.54,99.78,99.4,99.54,98.43,99.54,98.91,99.53,99.74,98.08,0.0,0.0,0.0,92.22,84.73,82.78,91.95,79.44,92.22,92.02,95.6,66.1,0.0,0.0,0.0,90.22,77.83,72.78,90.61,74.19,90.22,90.39,94.55,52.22,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,0.5,80.7,77.51,2.38,99.89,99.99,99.81,99.89,99.68,99.89,99.74,99.89,99.94,99.54,0.0,0.0,0.0,92.39,83.47,83.71,91.93,78.36,92.39,92.07,95.72,65.68,0.0,0.0,0.0,92.06,75.38,77.57,92.03,77.47,92.06,92.04,95.6,59.42,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,1.0,77.92,71.1,6.48,99.81,99.98,99.76,99.81,99.37,99.81,99.57,99.81,99.89,99.24,0.0,0.0,0.0,92.11,83.53,86.31,91.62,73.68,92.11,91.31,95.62,60.22,0.0,0.0,0.0,91.0,75.57,75.13,90.26,69.59,91.0,90.35,95.07,47.13,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,2.0,78.18,75.24,1.55,99.69,99.94,99.69,99.69,98.84,99.69,99.26,99.68,99.82,98.69,0.0,0.0,0.0,91.61,83.36,83.19,91.29,75.56,91.61,91.13,95.29,61.07,0.0,0.0,0.0,91.39,76.75,77.29,91.51,74.59,91.39,91.29,95.22,55.25,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.25,5.0,68.43,64.93,15.2,95.85,89.9,89.49,94.36,83.42,95.85,82.66,94.09,97.78,67.53,0.0,0.0,0.0,90.83,76.19,71.22,86.85,67.25,90.83,88.53,94.99,41.86,0.0,0.0,0.0,91.28,68.75,67.09,87.77,63.96,91.28,89.33,95.3,34.57,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,0.1,81.29,75.89,1.34,99.72,99.72,99.32,99.72,99.39,99.72,99.35,99.72,99.84,98.86,0.0,0.0,0.0,91.94,85.22,82.94,92.38,81.06,91.94,91.96,95.39,67.18,0.0,0.0,0.0,90.72,80.68,75.79,91.9,77.99,90.72,91.06,94.77,57.01,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,0.2,80.51,74.94,0.84,99.72,99.88,99.2,99.72,99.52,99.72,99.35,99.72,99.84,98.87,0.0,0.0,0.0,91.5,86.03,80.67,91.85,81.0,91.5,91.58,95.14,65.89,0.0,0.0,0.0,90.44,78.52,73.71,91.31,77.08,90.44,90.77,94.64,55.24,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,0.5,80.7,74.53,1.03,99.85,99.8,99.65,99.85,99.65,99.85,99.65,99.85,99.92,99.39,0.0,0.0,0.0,92.22,84.95,82.93,91.95,79.25,92.22,91.98,95.61,65.8,0.0,0.0,0.0,91.28,76.8,75.73,91.06,73.77,91.28,91.12,95.18,53.88,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,1.0,79.92,73.94,0.83,99.93,100.0,99.76,99.93,99.89,99.93,99.83,99.93,99.96,99.7,0.0,0.0,0.0,92.11,84.4,83.4,91.72,77.61,92.11,91.76,95.56,64.27,0.0,0.0,0.0,91.11,77.27,75.36,90.89,73.17,91.11,90.93,95.09,52.8,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,2.0,79.24,74.12,1.95,99.93,99.93,99.76,99.93,99.89,99.93,99.83,99.93,99.96,99.7,0.0,0.0,0.0,92.28,85.15,84.91,91.69,75.74,92.28,91.69,95.69,62.8,0.0,0.0,0.0,91.78,76.87,77.56,91.05,71.78,91.78,91.29,95.5,52.74,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.5,5.0,78.31,71.85,2.06,99.35,99.39,98.58,99.35,98.39,99.35,98.48,99.35,99.63,97.34,0.0,0.0,0.0,91.78,83.38,82.77,91.09,75.26,91.78,91.24,95.4,61.22,0.0,0.0,0.0,90.78,74.48,73.91,90.11,70.22,90.78,90.39,94.93,48.76,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,0.1,80.71,74.74,3.71,99.17,99.53,97.36,99.19,98.87,99.17,98.09,99.17,99.52,96.66,0.0,0.0,0.0,92.5,83.28,84.33,92.0,78.03,92.5,92.12,95.79,65.63,0.0,0.0,0.0,91.39,77.17,75.76,91.06,73.83,91.39,91.21,95.25,54.23,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,0.2,81.6,76.71,1.68,99.24,99.69,97.64,99.26,98.92,99.24,98.26,99.25,99.57,96.95,0.0,0.0,0.0,92.44,84.75,83.13,92.21,80.36,92.44,92.29,95.72,67.48,0.0,0.0,0.0,91.17,78.38,75.14,91.84,78.74,91.17,91.45,95.06,58.37,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,0.5,78.81,73.6,3.43,99.33,99.59,97.99,99.36,99.03,99.33,98.49,99.34,99.62,97.36,0.0,0.0,0.0,90.5,82.82,78.08,91.13,80.23,90.5,90.71,94.54,63.09,0.0,0.0,0.0,89.33,75.48,71.84,90.94,76.72,89.33,89.96,93.97,53.23,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,1.0,80.07,72.07,0.17,99.43,99.82,98.17,99.44,99.22,99.43,98.68,99.43,99.67,97.69,0.0,0.0,0.0,91.83,83.22,81.84,91.67,79.03,91.83,91.65,95.38,64.75,0.0,0.0,0.0,90.28,75.26,72.97,90.21,71.71,90.28,90.18,94.61,49.53,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,2.0,79.11,74.38,2.01,99.09,99.3,97.22,99.16,98.83,99.09,97.97,99.11,99.48,96.47,0.0,0.0,0.0,92.17,84.17,84.4,91.55,75.68,92.17,91.61,95.62,62.6,0.0,0.0,0.0,91.67,77.56,76.88,91.04,72.48,91.67,91.29,95.42,53.33,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.75,5.0,79.71,76.68,1.19,99.67,99.93,98.83,99.68,99.68,99.67,99.24,99.67,99.81,98.67,0.0,0.0,0.0,91.72,84.83,81.25,91.38,78.37,91.72,91.52,95.32,64.1,0.0,0.0,0.0,91.83,80.01,77.07,91.74,76.34,91.83,91.78,95.48,57.88,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,0.1,79.85,76.85,1.26,99.2,99.27,97.13,99.25,99.35,99.2,98.2,99.21,99.54,96.85,0.0,0.0,0.0,91.56,83.65,80.51,91.41,79.26,91.56,91.47,95.21,64.49,0.0,0.0,0.0,91.22,76.25,75.28,91.87,78.77,91.22,91.5,95.09,58.6,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,0.2,81.7,76.76,0.83,99.54,99.96,98.31,99.55,99.61,99.54,98.94,99.54,99.74,98.15,0.0,0.0,0.0,92.44,85.85,83.17,92.31,80.75,92.44,92.31,95.72,67.68,0.0,0.0,0.0,91.56,78.22,76.16,91.78,77.45,91.56,91.66,95.3,58.21,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,0.5,80.37,76.86,0.78,99.11,99.35,96.79,99.18,99.36,99.11,98.01,99.13,99.49,96.52,0.0,0.0,0.0,92.0,83.14,82.95,92.01,79.32,92.0,91.79,95.47,65.28,0.0,0.0,0.0,91.56,77.04,76.66,91.93,77.7,91.56,91.67,95.29,58.43,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,1.0,80.36,76.86,3.47,99.48,99.92,98.28,99.52,99.44,99.48,98.83,99.49,99.7,97.96,0.0,0.0,0.0,92.06,84.94,82.53,91.8,78.96,92.06,91.82,95.51,65.21,0.0,0.0,0.0,91.89,79.4,77.65,91.86,76.37,91.89,91.84,95.51,58.22,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,2.0,79.89,75.83,0.46,98.89,98.8,96.38,99.05,99.11,98.89,97.6,98.93,99.36,95.83,0.0,0.0,0.0,91.72,84.11,81.3,91.48,78.77,91.72,91.56,95.31,64.47,0.0,0.0,0.0,91.28,77.42,75.7,91.5,76.29,91.28,91.35,95.15,56.51,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.875,5.0,77.42,75.69,1.5,98.56,99.5,95.32,98.68,98.46,98.56,96.79,98.59,99.17,94.41,0.0,0.0,0.0,91.11,82.32,80.35,90.55,75.27,91.11,90.72,95.0,59.84,0.0,0.0,0.0,91.44,78.29,76.32,91.44,75.37,91.44,91.41,95.26,56.13,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,0.1,80.45,75.69,2.1,98.39,99.17,94.71,98.59,98.63,98.39,96.49,98.44,99.07,93.91,0.0,0.0,0.0,92.33,83.17,84.21,91.97,77.93,92.33,91.98,95.69,65.21,0.0,0.0,0.0,91.33,76.56,76.5,91.52,75.56,91.33,91.35,95.18,56.2,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,0.2,82.33,79.77,2.02,98.54,98.79,95.05,98.72,98.91,98.54,96.81,98.58,99.16,94.45,0.0,0.0,0.0,92.78,85.83,83.91,92.5,80.94,92.78,92.61,95.92,68.74,0.0,0.0,0.0,92.56,78.63,78.7,92.86,81.02,92.56,92.69,95.85,63.69,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,0.5,79.59,77.08,1.4,99.56,99.84,98.29,99.58,99.75,99.56,98.99,99.56,99.75,98.24,0.0,0.0,0.0,91.61,83.84,82.11,91.7,78.7,91.61,91.43,95.24,63.93,0.0,0.0,0.0,91.56,76.13,77.14,92.07,77.95,91.56,91.7,95.28,58.88,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,1.0,80.8,77.02,1.42,99.83,99.94,99.33,99.84,99.91,99.83,99.61,99.83,99.9,99.32,0.0,0.0,0.0,92.22,83.12,82.77,91.9,79.25,92.22,92.0,95.61,65.98,0.0,0.0,0.0,91.67,77.0,76.77,91.9,77.51,91.67,91.76,95.36,58.67,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,2.0,82.52,74.73,2.25,98.48,99.2,95.39,98.82,98.94,98.48,96.87,98.57,99.12,94.62,0.0,0.0,0.0,92.78,85.49,83.67,92.57,81.53,92.78,92.65,95.91,69.14,0.0,0.0,0.0,90.83,77.09,74.25,91.05,75.29,90.83,90.93,94.9,54.55,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wfl,-,-,0.9,5.0,80.54,74.95,1.62,99.76,99.95,99.04,99.76,99.86,99.76,99.44,99.76,99.86,99.03,0.0,0.0,0.0,91.78,84.92,80.77,91.75,80.57,91.78,91.73,95.33,65.75,0.0,0.0,0.0,90.17,77.77,72.91,91.27,77.68,90.17,90.63,94.47,55.42,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,baseline,-,-,-,-,86.75,86.72,0.28,99.11,99.85,98.86,99.11,98.85,99.11,98.86,99.11,99.4,98.32,0.0,0.0,0.0,89.82,92.36,87.39,89.76,86.26,89.82,89.75,93.13,80.38,0.0,0.0,0.0,89.89,92.8,87.66,89.76,85.94,89.89,89.77,93.21,80.23,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,0.1,86.53,86.77,1.26,99.13,99.88,98.94,99.13,98.83,99.13,98.88,99.13,99.41,98.36,0.0,0.0,0.0,89.59,93.15,87.03,89.63,86.24,89.59,89.54,92.94,80.11,0.0,0.0,0.0,89.92,93.18,87.68,89.87,86.15,89.92,89.81,93.22,80.32,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,0.2,86.44,86.95,0.47,99.1,99.88,98.81,99.11,98.89,99.1,98.85,99.11,99.39,98.31,0.0,0.0,0.0,89.49,92.72,86.71,89.48,86.25,89.49,89.46,92.87,80.02,0.0,0.0,0.0,89.97,93.15,87.47,89.89,86.5,89.97,89.91,93.23,80.68,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,0.5,86.16,86.5,1.23,99.02,99.87,98.7,99.02,98.79,99.02,98.74,99.02,99.33,98.16,0.0,0.0,0.0,89.04,92.77,85.9,89.44,86.77,89.04,89.12,92.46,79.85,0.0,0.0,0.0,89.41,92.98,86.45,89.64,86.78,89.41,89.45,92.75,80.25,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,1.0,86.08,86.69,0.53,99.07,99.89,98.82,99.07,98.79,99.07,98.81,99.07,99.37,98.25,0.0,0.0,0.0,89.34,92.11,86.85,89.24,85.45,89.34,89.24,92.82,79.34,0.0,0.0,0.0,89.87,92.49,87.63,89.75,85.93,89.87,89.75,93.19,80.19,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,2.0,86.91,86.62,0.3,98.97,99.89,98.71,98.97,98.64,98.97,98.67,98.97,99.3,98.05,0.0,0.0,0.0,89.87,92.47,87.2,89.82,86.65,89.87,89.83,93.14,80.67,0.0,0.0,0.0,89.76,92.74,87.3,89.64,86.04,89.76,89.67,93.1,80.14,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,fl,-,-,-,5.0,86.29,85.76,0.6,98.5,99.72,98.08,98.5,98.06,98.5,98.07,98.5,98.98,97.16,0.0,0.0,0.0,89.57,92.47,87.31,89.41,85.43,89.57,89.44,93.0,79.57,0.0,0.0,0.0,89.26,92.54,87.08,89.07,84.69,89.26,89.08,92.82,78.7,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_modifiedRS_oversampling,1.0,-,-,-,86.81,87.16,0.72,99.15,99.93,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.16,0.0,0.0,0.0,89.71,92.88,86.77,89.74,86.88,89.71,89.71,92.99,80.63,0.0,0.0,0.0,90.07,92.93,87.42,90.02,86.91,90.07,90.04,93.27,81.04,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_modifiedRS_oversampling,1.2,-,-,-,86.37,86.51,0.23,99.18,99.93,99.17,99.18,99.19,99.18,99.18,99.18,99.25,99.1,0.0,0.0,0.0,89.26,92.81,86.16,89.49,86.75,89.26,89.31,92.64,80.09,0.0,0.0,0.0,89.42,93.04,86.46,89.65,86.79,89.42,89.46,92.77,80.24,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_modifiedRS_oversampling,1.5,-,-,-,86.68,86.81,0.92,99.35,99.94,99.3,99.35,99.34,99.35,99.32,99.35,99.46,99.19,0.0,0.0,0.0,89.92,92.34,87.94,89.76,85.65,89.92,89.77,93.25,80.1,0.0,0.0,0.0,90.02,92.7,88.01,89.89,85.85,90.02,89.87,93.32,80.3,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_modifiedRS_oversampling,2.0,-,-,-,86.5,86.04,0.37,99.3,99.97,99.2,99.3,99.23,99.3,99.21,99.3,99.47,98.95,0.0,0.0,0.0,89.74,92.26,87.56,89.6,85.64,89.74,89.61,93.11,79.9,0.0,0.0,0.0,89.52,92.73,87.64,89.37,84.83,89.52,89.32,93.01,79.07,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_modifiedRS_oversampling,2.5,-,-,-,86.39,86.1,0.97,99.34,99.93,99.24,99.34,99.14,99.34,99.19,99.34,99.54,98.84,0.0,0.0,0.0,89.77,92.32,87.94,89.6,85.19,89.77,89.58,93.17,79.61,0.0,0.0,0.0,89.66,92.36,88.03,89.46,84.64,89.66,89.41,93.13,79.08,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_weightedRS_combi,-,-0.5,-,-,86.2,86.16,0.86,98.3,99.51,98.29,98.3,98.3,98.3,98.29,98.3,98.32,98.27,0.0,0.0,0.0,89.51,92.51,87.26,89.37,85.34,89.51,89.37,92.95,79.45,0.0,0.0,0.0,89.59,92.81,87.61,89.41,85.02,89.59,89.4,93.05,79.26,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_weightedRS_combi,-,0.0,-,-,86.21,86.35,0.29,99.32,99.93,99.32,99.32,99.32,99.32,99.32,99.32,99.31,99.33,0.0,0.0,0.0,89.19,92.15,86.05,89.27,86.39,89.19,89.22,92.62,79.79,0.0,0.0,0.0,89.44,92.64,86.6,89.39,86.12,89.44,89.41,92.85,79.85,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_weightedRS_combi,-,0.5,-,-,85.9,86.26,0.98,99.14,99.86,99.14,99.14,99.14,99.14,99.14,99.14,99.12,99.15,0.0,0.0,0.0,88.91,92.07,85.58,89.03,86.24,88.91,88.96,92.42,79.38,0.0,0.0,0.0,89.29,92.3,86.23,89.31,86.3,89.29,89.3,92.71,79.8,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_weightedRS_oversampling,-,1.0,-,-,86.91,87.46,0.55,99.46,99.98,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,0.0,0.0,0.0,89.71,93.13,86.74,89.91,87.26,89.71,89.75,92.95,80.87,0.0,0.0,0.0,90.19,93.4,87.35,90.32,87.69,90.19,90.21,93.3,81.62,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,sampling_weightedRS_oversampling,-,2.0,-,-,86.38,87.0,0.44,99.57,99.99,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.58,0.0,0.0,0.0,89.46,92.65,86.73,89.51,86.23,89.46,89.42,92.85,79.92,0.0,0.0,0.0,89.97,93.19,87.44,89.98,86.72,89.97,89.93,93.21,80.79,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,th,-,-,-,-,86.87,86.82,0.55,98.83,99.76,98.5,98.83,98.51,98.83,98.5,98.83,99.21,97.8,0.0,0.0,0.0,89.59,93.31,86.4,89.88,87.52,89.59,89.67,92.84,80.89,0.0,0.0,0.0,89.69,93.57,86.7,89.83,87.07,89.69,89.71,92.96,80.68,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,wce,-,-,0.1,-,85.15,84.5,1.92,97.57,99.38,98.22,97.63,95.55,97.57,96.78,97.53,98.37,95.2,0.0,0.0,0.0,89.31,92.25,89.02,89.32,82.81,89.31,88.84,93.0,77.29,0.0,0.0,0.0,88.91,92.33,88.55,88.9,82.11,88.91,88.39,92.76,76.23,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,wce,-,-,0.25,-,85.94,85.7,1.01,98.67,99.68,98.79,98.68,97.8,98.67,98.28,98.67,99.1,97.45,0.0,0.0,0.0,89.31,92.79,86.94,89.15,85.11,89.31,89.17,92.82,79.06,0.0,0.0,0.0,89.29,92.63,87.34,89.09,84.44,89.29,89.07,92.87,78.53,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,wce,-,-,0.625,-,86.55,86.68,0.17,99.03,99.86,98.54,99.04,98.98,99.03,98.76,99.03,99.34,98.18,0.0,0.0,0.0,89.71,92.24,87.4,89.66,85.94,89.71,89.61,93.06,80.05,0.0,0.0,0.0,89.92,92.9,87.92,89.79,85.71,89.92,89.77,93.25,80.11,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,wce,-,-,0.735,-,86.57,86.62,0.19,98.71,99.76,97.94,98.74,98.81,98.71,98.36,98.72,99.12,97.61,0.0,0.0,0.0,89.39,92.18,86.17,89.6,87.07,89.39,89.46,92.72,80.41,0.0,0.0,0.0,89.51,92.84,86.42,89.64,86.91,89.51,89.55,92.83,80.41,0.0,0.0,0.0
waseem-and-hovy-2016,2,"{'0_neither': 0.735, '1_racism/sexism': 0.265}",2.78,10054,wce,-,-,0.75,-,86.2,86.33,0.44,98.84,99.82,98.13,98.86,98.93,98.84,98.52,98.84,99.21,97.84,0.0,0.0,0.0,89.11,92.89,85.86,89.32,86.65,89.11,89.18,92.53,79.86,0.0,0.0,0.0,89.38,92.88,86.42,89.39,86.3,89.38,89.37,92.78,79.89,0.0,0.0,0.0
